"country_name","total_downloads"
"",1069
"Anonymous Proxy",1060
"Andorra",4
"United Arab Emirates",198
"Antigua and Barbuda",4
"Armenia",4
"Asia/Pacific Region",6
"Argentina",400
"Austria",417
"Australia",3768
"Aruba",11
"Aland Islands",1
"Azerbaijan",53
"Bosnia and Herzegovina",8
"Barbados",125
"Bangladesh",6
"Belgium",461
"Bulgaria",200
"Bahrain",10
"Bermuda",117
"Bolivia",5
"Bonaire, Saint Eustatius and Saba",1
"Brazil",2662
"Bahamas",1
"Bhutan",4
"Botswana",8
"Belarus",46
"Belize",5
"Canada",6544
"Switzerland",1257
"Chile",522
"China",1054
"Colombia",332
"Costa Rica",152
"Cuba",2
"Cape Verde",32
"Curaï¿½ao",10
"Cyprus",37
"Czech Republic",229
"Germany",4215
"Denmark",306
"Dominican Republic",75
"Algeria",8
"Ecuador",150
"Estonia",85
"Egypt",15
"Spain",1117
"Europe",14
"Finland",489
"Faroe Islands",7
"France",13227
"United Kingdom",8372
"Georgia",43
"Guernsey",4
"Ghana",33
"Gibraltar",6
"Greenland",18
"Guadeloupe",4
"Greece",137
"Guatemala",69
"Guam",4
"Hong Kong",482
"Honduras",2
"Croatia",171
"Haiti",1
"Hungary",29
"Indonesia",238
"Ireland",645
"Israel",471
"Isle of Man",15
"India",1759
"Iran, Islamic Republic of",39
"Iceland",57
"Italy",602
"Jamaica",7
"Jordan",3
"Japan",1063
"Kenya",119
"Kyrgyzstan",12
"Cambodia",58
"Korea, Republic of",833
"Kuwait",14
"Cayman Islands",1
"Kazakhstan",16
"Lao People's Democratic Republic",2
"Lebanon",12
"Liechtenstein",2
"Sri Lanka",26
"Liberia",2
"Lithuania",48
"Luxembourg",78
"Latvia",130
"Morocco",33
"Monaco",121
"Moldova, Republic of",9
"Macedonia",4
"Myanmar",6
"Mongolia",26
"Macau",11
"Martinique",1
"Malta",24
"Mauritius",10
"Maldives",4
"Mexico",515
"Malaysia",280
"Nigeria",207
"Nicaragua",56
"Netherlands",2140
"Norway",539
"Nepal",4
"New Zealand",558
"Oman",1
"Panama",8
"Peru",189
"Papua New Guinea",26
"Philippines",245
"Pakistan",22
"Poland",448
"Puerto Rico",74
"Portugal",166
"Paraguay",21
"Qatar",7
"Reunion",1
"Romania",279
"Serbia",131
"Russian Federation",288
"Rwanda",81
"Saudi Arabia",120
"Seychelles",11
"Sweden",2931
"Singapore",922
"Slovenia",759
"Slovakia",74
"Senegal",1
"Suriname",1
"El Salvador",10
"Sint Maarten (Dutch part)",1
"Thailand",334
"Tunisia",7
"Turkey",108
"Trinidad and Tobago",22
"Taiwan",267
"Tanzania, United Republic of",183
"Ukraine",405
"Uganda",2
"United States",75136
"Uruguay",6
"Venezuela",141
"Virgin Islands, British",3
"Vietnam",160
"Samoa",1
"South Africa",908
"Zimbabwe",16
